Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:27:30:23.472,61,0.0000000000,0.0000000000,0.0328306332,0.0000000000,0.0769273192,0.1897501796,0.2339894325,0.0000000000,0.0000000000,0.0874548107,0.0000000000,0.0769608244,0.1898578703,0.2340701520,0.0113128806,0.0035327149,0.0000000000,0.0336885825,0.0415292159,0.0162948072,0.0453902334,0.0172068682,0.0000000000,0.0125807738,0.0287280250,0.0000000000,0.0000000000,0.0149176111,0.0141592501,0.0396496095,0.0361182392,0.0306741875,0.0149362944,0.0684178025,0.0461037047,0.0236805640,0.0241494961,0.0374199376,0.0334849916,0.0149175897,0.0150272278,0.0000000000,0.0000000000,0.0844823942,0.0230501592,0.0232701041,0.0119711300,0.0672991052,0.0722002536,0.0535790436,0.0516273528,0.0000001106,-0.0192915481,-0.1338905841,0.0001232717,-0.0533929616,-0.0336284302,0.0017953436,0.0200437978,-0.0335726216,-0.0006731306
23:27:30:24.472,61,0.0000000000,0.0000000000,0.0000000000,0.0018322972,0.0762455612,0.1876152903,0.2342722267,0.0000000000,0.0000000000,0.1220905632,0.0000000000,0.0761615410,0.1877537370,0.2343464494,0.0111614028,0.0044082068,0.0000000000,0.0335435346,0.0412633605,0.0158816371,0.0449381508,0.0171949249,0.0000000000,0.0123406956,0.0285221245,0.0000000000,0.0000000000,0.0147739891,0.0140221864,0.0393219776,0.0357589051,0.0303597879,0.0148988767,0.0677360743,0.0455252156,0.0232651867,0.0237662215,0.0368993245,0.0330618881,0.0145796929,0.0146794822,0.0000000000,0.0000000000,0.0844003335,0.0265294481,0.0266758818,0.0118109873,0.0660101697,0.0711954609,0.0523699857,0.0503161997,0.0000001452,-0.0308888461,-0.1353340298,-0.0003879365,-0.0745396242,-0.0333243087,0.0024825961,-0.0011186672,-0.0332684219,0.0000372300
23:27:30:25.472,61,0.0000000000,0.0000000000,0.0000000000,0.0406827182,0.0722168162,0.1857599765,0.2348360717,0.0000000000,0.0000000000,0.1608585715,0.0000000000,0.0720188245,0.1859333068,0.2349042743,0.0110278595,0.0051725330,0.0000000000,0.0335209854,0.0411286019,0.0155454148,0.0446226187,0.0171216708,0.0000000000,0.0118197864,0.0280615762,0.0000000000,0.0000000000,0.0146508180,0.0139083611,0.0390586779,0.0354793854,0.0301226862,0.0148941996,0.0672520772,0.0450806618,0.0229105372,0.0234418083,0.0364080817,0.0326709934,0.0142756077,0.0143704852,0.0000000000,0.0000000000,0.0843857825,0.0305966511,0.0306837708,0.0116918627,0.0650942028,0.0705090463,0.0514745489,0.0493740514,0.0000002979,-0.0417303070,-0.1354103535,-0.0008257681,-0.0982142538,-0.0315763578,0.0030972848,-0.0248393212,-0.0315202586,0.0007831205
23:27:30:26.471,61,0.0000000000,0.0000000000,0.0000000000,0.0713931620,0.0754006803,0.1852794141,0.2357262224,0.0000000000,0.0000000000,0.1913679093,0.0000000000,0.0750852674,0.1854785979,0.2357798368,0.0109338043,0.0058947299,0.0000000000,0.0334963091,0.0409651138,0.0151947029,0.0442049541,0.0169206746,0.0000000000,0.0114914272,0.0277738050,0.0000000000,0.0000000000,0.0145882173,0.0138587216,0.0388254859,0.0352547616,0.0299775843,0.0149479071,0.0668254569,0.0446783938,0.0226201806,0.0231889952,0.0359437242,0.0322891697,0.0139630334,0.0140607515,0.0000000000,0.0000000000,0.0842701495,0.0326021798,0.0326650664,0.0116040483,0.0643732771,0.0700300261,0.0506738462,0.0485960692,0.0000004755,-0.0519480780,-0.1350933313,-0.0020071347,-0.1168369949,-0.0329871066,0.0038467278,-0.0435879901,-0.0329310372,0.0014354612
23:27:30:27.471,61,0.0000000000,0.0000000000,0.0000000000,0.0815258026,0.0782247707,0.1868778318,0.2361220866,0.0000000000,0.0000000000,0.2012143135,0.0000000000,0.0778584927,0.1871991754,0.2361665815,0.0108884629,0.0066490769,0.0000000000,0.0335878097,0.0409313552,0.0149159059,0.0439394191,0.0165169109,0.0000000000,0.0111544095,0.0276440475,0.0000000000,0.0000000000,0.0145683698,0.0138596939,0.0387111455,0.0351675414,0.0299539417,0.0150323026,0.0666305423,0.0444201119,0.0223960113,0.0230079535,0.0355581082,0.0319815949,0.0136916693,0.0137991626,0.0000000000,0.0000000000,0.0844412670,0.0355095044,0.0355446935,0.0115358913,0.0639389083,0.0698942468,0.0500152409,0.0479997322,0.0000006994,-0.0625821203,-0.1347759068,-0.0021241172,-0.1228435636,-0.0342302248,0.0041960096,-0.0497722514,-0.0341743305,0.0017008918
23:27:30:28.470,61,0.0000000000,0.0000000000,0.0000000000,0.0959428400,0.0726794153,0.1876621097,0.2381926775,0.0000000000,0.0000000000,0.2157586813,0.0000000000,0.0723010451,0.1880330741,0.2382164747,0.0108441077,0.0073490478,0.0000000000,0.0336953290,0.0409237817,0.0146761006,0.0438191593,0.0159317106,0.0000000000,0.0106658079,0.0273362324,0.0000000000,0.0000000000,0.0145645272,0.0138833933,0.0386749282,0.0352015123,0.0299092103,0.0151121337,0.0664207563,0.0441528372,0.0221781172,0.0228233654,0.0351666249,0.0316738300,0.0134257739,0.0135443844,0.0000000000,0.0000000000,0.0848872438,0.0390278585,0.0390462652,0.0114767523,0.0636418015,0.0698904395,0.0493877232,0.0474333540,0.0000007805,-0.0722641498,-0.1338159293,-0.0031170528,-0.1317335218,-0.0318231024,0.0041814419,-0.0585786514,-0.0317668803,0.0018604207
23:27:30:29.470,61,0.0000000000,0.0000000000,0.0000000000,0.0817820132,0.0912277550,0.1889524460,0.2481730878,0.0000000000,0.0000000000,0.2013480961,0.0000000000,0.0907783583,0.1894210279,0.2481452078,0.0107692517,0.0079728439,0.0000000000,0.0337698348,0.0409045406,0.0144767463,0.0437984578,0.0153663354,0.0000000000,0.0102511793,0.0269576646,0.0000000000,0.0000000000,0.0145463776,0.0138940597,0.0386499949,0.0352737568,0.0298217908,0.0151216304,0.0663782060,0.0440502502,0.0219670702,0.0226434115,0.0347788334,0.0313627087,0.0132077094,0.0133343497,0.0000000000,0.0000000000,0.0853712633,0.0422296822,0.0422393233,0.0114123439,0.0634686276,0.0699858293,0.0488349572,0.0469459929,0.0000008288,-0.0814386830,-0.1329701543,-0.0035586001,-0.1228996068,-0.0399107188,0.0048952331,-0.0499181859,-0.0398552902,0.0019897288
23:27:30:30.469,61,0.0000000000,0.0000000000,0.0000000000,0.0986077115,0.0912850127,0.1911969185,0.2567145228,0.0000000000,0.0000000000,0.2180185169,0.0000000000,0.0907676965,0.1917991489,0.2566626966,0.0107639031,0.0085148290,0.0000000000,0.0339325704,0.0410087481,0.0143584479,0.0437371805,0.0148368236,0.0000000000,0.0100351702,0.0266782977,0.0000000000,0.0000000000,0.0146088665,0.0139802955,0.0389025472,0.0356080532,0.0298591480,0.0151699055,0.0663580000,0.0439508222,0.0218100362,0.0225148983,0.0346088521,0.0312481523,0.0130303968,0.0131622758,0.0000000000,0.0000000000,0.0891293809,0.0466651581,0.0466718376,0.0113633992,0.0635440722,0.0703315511,0.0484021232,0.0465718023,0.0000008357,-0.0908680335,-0.1322655678,-0.0041899630,-0.1330748945,-0.0399583504,0.0053045456,-0.0601882003,-0.0399028882,0.0024015035
23:27:30:31.469,61,0.0000000000,0.0000000000,0.0000000000,0.1059423611,0.0949844792,0.1995046884,0.2600386143,0.0000000000,0.0000000000,0.2253394127,0.0000000000,0.0944099054,0.2003339827,0.2599763572,0.0108074136,0.0089916494,0.0000000000,0.0342098288,0.0412162729,0.0143070593,0.0437767580,0.0143459449,0.0000000000,0.0099105658,0.0262644235,0.0000000000,0.0000000000,0.0147125358,0.0141080376,0.0392298661,0.0360227451,0.0300418492,0.0152713889,0.0665746555,0.0440049358,0.0217681713,0.0225038566,0.0344951339,0.0311790444,0.0128840255,0.0130157499,0.0000000000,0.0000000000,0.0919647440,0.0493917391,0.0493994765,0.0113642635,0.0638497993,0.0708866566,0.0480974913,0.0463200100,0.0000006100,-0.0989180952,-0.1313856989,-0.0051769321,-0.1375345141,-0.0415870175,0.0057048625,-0.0646608546,-0.0415316373,0.0026851380
23:27:30:32.469,61,0.0000000000,0.0000000000,0.0000000000,0.1036821753,0.0853417739,0.2068738043,0.2586557865,0.0000000000,0.0000000000,0.2233311236,0.0000000000,0.0848459378,0.2078088224,0.2585907280,0.0108950855,0.0094497148,0.0000000000,0.0345841683,0.0415490232,0.0143559473,0.0440037623,0.0137953348,0.0000000000,0.0099130413,0.0259327013,0.0000000000,0.0000000000,0.0148485657,0.0142695159,0.0396875590,0.0365678146,0.0303196143,0.0154119814,0.0668303818,0.0440507643,0.0217991155,0.0225686301,0.0345202163,0.0312337428,0.0127671454,0.0128972651,0.0000000000,0.0000000000,0.0944963247,0.0509165972,0.0509251878,0.0114061330,0.0643841028,0.0720844194,0.0479483344,0.0461954661,0.0000006055,-0.1073826253,-0.1311539412,-0.0060810414,-0.1363311708,-0.0373679027,0.0050809653,-0.0632918701,-0.0373121202,0.0023610690
23:27:30:33.469,61,0.0000000000,0.0000000000,0.0000000000,0.1123675406,0.0803692266,0.2189930081,0.2514920533,0.0000000000,0.0000000000,0.2322564125,0.0000000000,0.0798773319,0.2200452238,0.2514009476,0.0110666500,0.0097317165,0.0000000000,0.0358709730,0.0430183001,0.0145999137,0.0448255204,0.0132352393,0.0000000000,0.0100639164,0.0256044827,0.0000000000,0.0000000000,0.0150534352,0.0144978985,0.0406017117,0.0379787199,0.0308108050,0.0156675167,0.0672098398,0.0440986827,0.0219454560,0.0227525998,0.0348112881,0.0315437578,0.0126984408,0.0128217861,0.0000000000,0.0000000000,0.0978851989,0.0516847447,0.0516934134,0.0115190176,0.0671069324,0.0761366114,0.0480573587,0.0463138223,0.0000005298,-0.1167553365,-0.1314005852,-0.0067128111,-0.1417906284,-0.0352065116,0.0049772593,-0.0685991645,-0.0351504013,0.0024103855
23:27:30:34.468,61,0.0000000000,0.0000000000,0.0000000000,0.1145694032,0.0792432278,0.2232027054,0.2454992533,0.0000000000,0.0000000000,0.2344384938,0.0000000000,0.0787523761,0.2242948860,0.2453873456,0.0112409871,0.0100431582,0.0000000000,0.0368191078,0.0440526418,0.0149061419,0.0457651280,0.0125722429,0.0000000000,0.0101940520,0.0254608076,0.0000000000,0.0000000000,0.0152715864,0.0147448331,0.0417644307,0.0395666547,0.0313389711,0.0159326773,0.0676406547,0.0441763550,0.0221434534,0.0229887143,0.0351602696,0.0319212154,0.0126500316,0.0127726234,0.0000000000,0.0000000000,0.1003983021,0.0519905798,0.0519990996,0.0116524715,0.0686123297,0.0783308893,0.0482998714,0.0465764031,0.0000003974,-0.1257341057,-0.1311734170,-0.0068428260,-0.1431252062,-0.0347173251,0.0049539274,-0.0699445754,-0.0346611626,0.0024233498
23:27:30:35.467,61,0.0000000000,0.0000000000,0.0000000000,0.1281835139,0.0802905262,0.2272674441,0.2406026423,0.0000000000,0.0000000000,0.2479382157,0.0000000000,0.0797431618,0.2284267396,0.2404690385,0.0114268679,0.0102477465,0.0000000000,0.0377061367,0.0451118536,0.0153024280,0.0467260964,0.0120415324,0.0000000000,0.0104228035,0.0252046157,0.0000000000,0.0000000000,0.0154665979,0.0149617931,0.0429670922,0.0411363952,0.0318694115,0.0161603484,0.0682421029,0.0443795547,0.0223874040,0.0232684519,0.0355220549,0.0323116519,0.0126493927,0.0127627142,0.0000000000,0.0000000000,0.1029149070,0.0518807918,0.0518889017,0.0118003106,0.0706809834,0.0809189677,0.0487228408,0.0470110103,0.0000004024,-0.1329031140,-0.1295222044,-0.0072851358,-0.1513644755,-0.0351971202,0.0053094160,-0.0782547221,-0.0351409391,0.0027482626
23:27:30:36.467,61,0.0000000000,0.0000000000,0.0000000000,0.1386376023,0.0764322951,0.2292374969,0.2371312082,0.0000000000,0.0000000000,0.2583357990,0.0000000000,0.0758821219,0.2304317355,0.2369711399,0.0116408737,0.0104565285,0.0000000000,0.0384988301,0.0459392294,0.0157108288,0.0477008633,0.0116732446,0.0000000000,0.0104442583,0.0243849792,0.0000000000,0.0000000000,0.0156621020,0.0151731642,0.0438827053,0.0421765409,0.0324542075,0.0164219365,0.0688961148,0.0446055904,0.0226837136,0.0236033089,0.0358852968,0.0326808989,0.0126406150,0.0127385873,0.0000000000,0.0000000000,0.1060555354,0.0523435101,0.0523511060,0.0119993780,0.0719473734,0.0824613646,0.0491674393,0.0474554189,0.0000002786,-0.1396804303,-0.1288359761,-0.0072219083,-0.1577211469,-0.0335261077,0.0052678050,-0.0846416876,-0.0334697478,0.0028306036
23:27:30:37.466,61,0.0000000000,0.0000000000,0.0000000000,0.1674184352,0.0555869527,0.2276004851,0.2306143790,0.0000000000,0.0000000000,0.2869234085,0.0000000000,0.0551520810,0.2288829386,0.2304128259,0.0117731625,0.0106800403,0.0000000000,0.0390036665,0.0464308448,0.0159497578,0.0483767353,0.0113402726,0.0000000000,0.0105870366,0.0239089541,0.0000000000,0.0000000000,0.0158031136,0.0153314574,0.0444849320,0.0428506806,0.0328214206,0.0166110341,0.0692655072,0.0447046906,0.0228937678,0.0238510221,0.0360874981,0.0328947604,0.0125985499,0.0126872081,0.0000000000,0.0000000000,0.1072228104,0.0524370186,0.0524439961,0.0121424552,0.0725495815,0.0832012445,0.0494613051,0.0477928296,0.0000001514,-0.1459170133,-0.1271541864,-0.0074940152,-0.1752202660,-0.0244389065,0.0042611365,-0.1022399217,-0.0243817251,0.0024889337
23:27:30:38.466,61,0.0000000000,0.0000000000,0.0000000000,0.1780851483,0.0565937832,0.2261244059,0.2266371697,0.0000000000,0.0000000000,0.2972961962,0.0000000000,0.0561230592,0.2275235206,0.2264194041,0.0118733896,0.0109127257,0.0000000000,0.0394130014,0.0468048640,0.0161275715,0.0489986874,0.0110844113,0.0000000000,0.0108760940,0.0234128069,0.0000000000,0.0000000000,0.0159201566,0.0154648358,0.0449546613,0.0433775373,0.0331138596,0.0167781096,0.0695138872,0.0447336361,0.0230482724,0.0240372084,0.0362408236,0.0330526419,0.0125394678,0.0126135508,0.0000000000,0.0000000000,0.1077601239,0.0524506085,0.0524570756,0.0122630475,0.0729134902,0.0836264193,0.0496229790,0.0479933210,0.0000000943,-0.1522500962,-0.1240764707,-0.0074944380,-0.1815528721,-0.0248975903,0.0044963369,-0.1087527499,-0.0248404779,0.0026966960
23:27:30:39.466,61,0.0000000000,0.0000000000,0.0000000000,0.1758951694,0.0600007959,0.2192575037,0.2249211222,0.0000000000,0.0000000000,0.2949168980,0.0000000000,0.0595007129,0.2207808495,0.2246946245,0.0118818479,0.0111953001,0.0000000000,0.0395134985,0.0468337014,0.0161783472,0.0493976064,0.0108889937,0.0000000000,0.0108928541,0.0223382935,0.0000000000,0.0000000000,0.0159435496,0.0155046564,0.0451675951,0.0436333753,0.0331866331,0.0168245956,0.0696267188,0.0447533429,0.0230893288,0.0241067652,0.0361638032,0.0329917409,0.0124572506,0.0125166709,0.0000000000,0.0000000000,0.1077431515,0.0525609627,0.0525670312,0.0123265330,0.0728801414,0.0836050585,0.0496256724,0.0480409972,0.0000000564,-0.1590699404,-0.1215643659,-0.0070911874,-0.1800930947,-0.0263889674,0.0047278851,-0.1074113026,-0.0263320766,0.0028235721
23:27:30:40.465,61,0.0000000000,0.0000000000,0.0000000000,0.1751218140,0.0503022410,0.2123608589,0.2200770974,0.0000000000,0.0000000000,0.2942998111,0.0000000000,0.0499053821,0.2139166445,0.2198648155,0.0118468488,0.0114958240,0.0000000000,0.0395000204,0.0467537157,0.0161797237,0.0496891849,0.0106604686,0.0000000000,0.0110365078,0.0216338336,0.0000000000,0.0000000000,0.0159343071,0.0155139891,0.0452961698,0.0438087024,0.0331187211,0.0168208405,0.0695516020,0.0446533784,0.0230636485,0.0241029188,0.0360281728,0.0328680314,0.0123568382,0.0124043012,0.0000000000,0.0000000000,0.1072995216,0.0521751121,0.0521817468,0.0123419976,0.0726345703,0.0833105147,0.0495295785,0.0479732454,0.0000000451,-0.1650463641,-0.1180127934,-0.0066460888,-0.1797344685,-0.0221319031,0.0039571086,-0.1069499850,-0.0220746379,0.0023567625
23:27:30:41.464,61,0.0000000000,0.0000000000,0.0000000000,0.1754433662,0.0400774814,0.2086028606,0.2157307714,0.0000000000,0.0000000000,0.2947909832,0.0000000000,0.0397870652,0.2101519257,0.2155155391,0.0118243685,0.0117429718,0.0000000000,0.0396466255,0.0468236096,0.0161650833,0.0500719994,0.0102740265,0.0000000000,0.0112494659,0.0212675743,0.0000000000,0.0000000000,0.0159535185,0.0155539820,0.0454160236,0.0439800248,0.0331216753,0.0168972667,0.0693615973,0.0444446839,0.0230551325,0.0241200812,0.0359496288,0.0328054763,0.0122445989,0.0122875841,0.0000000000,0.0000000000,0.1067812219,0.0498438701,0.0498527884,0.0123548359,0.0724534616,0.0830731019,0.0495182313,0.0480001755,0.0000000475,-0.1712878644,-0.1153750941,-0.0054380670,-0.1800501496,-0.0176456571,0.0031602827,-0.1071558148,-0.0175879877,0.0018812421
23:27:30:42.464,61,0.0000000000,0.0000000000,0.0000000000,0.1746919453,0.0507343486,0.2076569796,0.2122378051,0.0000000000,0.0000000000,0.2938618660,0.0000000000,0.0503339507,0.2092228532,0.2120048106,0.0118697127,0.0120429080,0.0000000000,0.0398359671,0.0469449423,0.0162141714,0.0503816903,0.0099504786,0.0000000000,0.0114205191,0.0209881235,0.0000000000,0.0000000000,0.0160133727,0.0156274941,0.0457295179,0.0442986563,0.0332829058,0.0169983339,0.0693099797,0.0443174504,0.0231261384,0.0242281891,0.0359867252,0.0328341499,0.0121676289,0.0122040762,0.0000000000,0.0000000000,0.1069696471,0.0491038784,0.0491129383,0.0123816356,0.0725588128,0.0831229761,0.0496704392,0.0481635407,0.0000000459,-0.1776097715,-0.1131278202,-0.0053737089,-0.1794662476,-0.0223208796,0.0039850161,-0.1066869944,-0.0222636368,0.0023711242
23:27:30:43.464,61,0.0000000000,0.0000000000,0.0000000000,0.2016647756,0.0506887473,0.2073071599,0.2099195123,0.0000000000,0.0000000000,0.3202612698,0.0000000000,0.0502303950,0.2088942677,0.2096578777,0.0119023919,0.0123951705,0.0000000000,0.0399016701,0.0469075888,0.0162104852,0.0505823940,0.0096666478,0.0000000000,0.0113211609,0.0205370486,0.0000000000,0.0000000000,0.0160616618,0.0156843252,0.0459791720,0.0445317514,0.0334089696,0.0170779042,0.0692964122,0.0442563556,0.0232126042,0.0243603121,0.0358942226,0.0327418521,0.0120740458,0.0121064931,0.0000000000,0.0000000000,0.1069814712,0.0486888327,0.0486975126,0.0124192163,0.0725867823,0.0831468701,0.0497249737,0.0482441969,0.0000000412,-0.1836152673,-0.1092914194,-0.0056538787,-0.1955889016,-0.0223432221,0.0043429723,-0.1231597364,-0.0222859718,0.0027382474
23:27:30:44.463,61,0.0000000000,0.0000000000,0.0000000000,0.2345153838,0.0379650742,0.2069568783,0.2072358131,0.0000000000,0.0000000000,0.3526475132,0.0000000000,0.0376009345,0.2085809112,0.2069296688,0.0118931551,0.0127415182,0.0000000000,0.0398428477,0.0467422456,0.0161385182,0.0506896451,0.0093326131,0.0000000000,0.0113774883,0.0203357749,0.0000000000,0.0000000000,0.0160979573,0.0157303531,0.0461359918,0.0446930155,0.0334185809,0.0171168875,0.0691441223,0.0441248529,0.0232576299,0.0244531501,0.0357346237,0.0325873084,0.0119664641,0.0120018786,0.0000000000,0.0000000000,0.1066545844,0.0480772071,0.0480852202,0.0124240527,0.0724442452,0.0830331817,0.0496637262,0.0482294708,0.0000000514,-0.1901015788,-0.1046229899,-0.0061146170,-0.2153906822,-0.0167946126,0.0035898190,-0.1432375163,-0.0167368036,0.0023893674
23:27:30:45.463,61,0.0000000000,0.0000000000,0.0000000000,0.2318609059,0.0384830125,0.2062409520,0.2042261213,0.0000000000,0.0000000000,0.3498849869,0.0000000000,0.0381170996,0.2079193890,0.2038538158,0.0118525457,0.0131631130,0.0000000000,0.0397000834,0.0464529917,0.0160230380,0.0507700443,0.0091065085,0.0000000000,0.0111344028,0.0198451150,0.0000000000,0.0000000000,0.0160893463,0.0157284942,0.0462000072,0.0447326005,0.0333810076,0.0171234999,0.0690612793,0.0440760441,0.0232947152,0.0245419554,0.0354394950,0.0323038362,0.0118422536,0.0118781971,0.0000000000,0.0000000000,0.1062160879,0.0477604903,0.0477668867,0.0124190515,0.0720756799,0.0826543346,0.0495162867,0.0481240004,0.0000000432,-0.1969822496,-0.0999915451,-0.0070594172,-0.2137025744,-0.0170188956,0.0036096950,-0.1416156590,-0.0169611908,0.0023941747
23:27:30:46.463,61,0.0000000000,0.0000000000,0.0000000000,0.2229255289,0.0461989790,0.2056881189,0.2029906511,0.0000000000,0.0000000000,0.3410519063,0.0000000000,0.0457512252,0.2073964179,0.2025770098,0.0118298987,0.0135538420,0.0000000000,0.0394255780,0.0460491255,0.0158840939,0.0506346934,0.0088692922,0.0000000000,0.0111585651,0.0195870791,0.0000000000,0.0000000000,0.0161222126,0.0157660134,0.0463104658,0.0448103808,0.0333824009,0.0171255525,0.0689058825,0.0440021455,0.0233579092,0.0246706419,0.0352436975,0.0320842154,0.0117330682,0.0117674302,0.0000000000,0.0000000000,0.1059009433,0.0479545407,0.0479585007,0.0124100028,0.0717561543,0.0823111981,0.0493952185,0.0480466485,0.0000000464,-0.2024596483,-0.0944745392,-0.0075229281,-0.2082946599,-0.0204038266,0.0042199031,-0.1361496300,-0.0203464217,0.0027619810
23:27:30:47.462,61,0.0000000000,0.0000000000,0.0000000000,0.2481624186,0.0374154747,0.2034800053,0.1966370046,0.0000000000,0.0000000000,0.3655600548,0.0000000000,0.0370386615,0.2052524239,0.1959522218,0.0117138112,0.0139826592,0.0000000000,0.0388935991,0.0450295545,0.0156405959,0.0502788126,0.0086287698,0.0000000000,0.0113020837,0.0195796099,0.0000000000,0.0000000000,0.0160781592,0.0157300588,0.0461465344,0.0446113162,0.0331916735,0.0170278605,0.0687125772,0.0439913683,0.0233646017,0.0247549675,0.0348117873,0.0316542499,0.0116118994,0.0116481120,0.0000000000,0.0000000000,0.1018517241,0.0471350662,0.0471247584,0.0123582128,0.0709952787,0.0814180598,0.0491447896,0.0478487015,0.0000000491,-0.2105538100,-0.0889923051,-0.0081189042,-0.2232782990,-0.0165725891,0.0036699502,-0.1515734196,-0.0165149439,0.0024938746
23:27:30:48.462,61,0.0000000000,0.0000000000,0.0000000000,0.2695602477,0.0115894061,0.1956647933,0.1873691529,0.0000000000,0.0000000000,0.3865942955,0.0000000000,0.0115527036,0.1972706467,0.1863937378,0.0115608191,0.0143506899,0.0000000000,0.0383550823,0.0442795940,0.0154090924,0.0499767065,0.0082714362,0.0000000000,0.0113090398,0.0196536072,0.0000000000,0.0000000000,0.0160134397,0.0156681333,0.0459641665,0.0443883575,0.0329310931,0.0169007927,0.0684975907,0.0439756587,0.0233562384,0.0248240847,0.0343550183,0.0312123094,0.0115102408,0.0115510598,0.0000000000,0.0000000000,0.0992897153,0.0465784892,0.0465598591,0.0122957379,0.0703135282,0.0806780830,0.0489956699,0.0477458648,0.0000000399,-0.2191991061,-0.0838001668,-0.0091549261,-0.2361539900,-0.0051847212,0.0012130541,-0.1646628827,-0.0051261713,0.0008402879
